best_epoch,best_test_loss,final_train_loss,final_test_loss,final_accuracy_train,final_accuracy_test,num_epochs,out_channels1,out_channels2,out_channels3,out_channels4,h1,h2,h3,eta,batch_size,dropout_rate,weight_decay,stride,padding,kernel_size,pool_kernel_size,pool_stride
6,0.8948803137219141,0.19690989914536478,1.1575402466077653,0.8030901008546352,-0.15754024660776533,11,128,128,128,256,256,256,256,0.0001,64,0,0,1,1,3,3,2
8,0.8203606121242046,0.1940596749782562,1.0261408146470785,0.8059403250217438,-0.026140814647078514,13,128,128,128,256,256,256,256,0.001,128,0,0,1,1,3,3,2
6,0.9182821586728096,0.25841151452064515,1.011548276990652,0.7415884854793549,-0.011548276990652084,11,128,128,128,256,256,256,256,0.0001,128,0,0,1,1,3,3,2
10,0.8243918546608516,0.16777526355534791,1.0168200844810122,0.8322247364446521,-0.016820084481012243,15,128,128,128,256,256,256,512,0.001,64,0,0,1,1,3,3,2
8,0.9376959062757946,0.13831091785430907,1.205168868814196,0.861689082145691,-0.20516886881419594,13,128,128,128,256,256,256,512,0.0001,64,0,0,1,1,3,3,2
7,0.820334343239665,0.24081445026397705,0.879186175763607,0.7591855497360229,0.12081382423639297,12,128,128,128,256,256,256,512,0.001,128,0,0,1,1,3,3,2
5,0.9243065863847733,0.27037099409103393,1.0778925474733114,0.7296290059089661,-0.07789254747331142,10,128,128,128,256,256,256,512,0.0001,128,0,0,1,1,3,3,2
9,0.8253935111893548,0.19415602765977383,0.9475652301122272,0.8058439723402262,0.05243476988777285,14,128,128,128,256,256,256,1024,0.001,64,0,0,1,1,3,3,2
4,0.8971960090455555,0.2908465835750103,1.0511589731488908,0.7091534164249897,-0.05115897314889084,9,128,128,128,256,256,256,1024,0.0001,64,0,0,1,1,3,3,2
7,0.8354596327990294,0.25832054203748706,0.9986907206475735,0.741679457962513,0.001309279352426529,12,128,128,128,256,256,256,1024,0.001,128,0,0,1,1,3,3,2
5,0.8983467947691679,0.24538402211666108,1.0220086947083473,0.7546159778833389,-0.02200869470834732,10,128,128,128,256,256,256,1024,0.0001,128,0,0,1,1,3,3,2
7,0.8190318014886644,0.2552868446856737,0.9082042120751881,0.7447131553143262,0.09179578792481191,12,128,128,128,256,256,512,128,0.001,64,0,0,1,1,3,3,2
5,0.8783197734091017,0.23502585196495057,1.0403165050915308,0.7649741480350494,-0.04031650509153084,10,128,128,128,256,256,512,128,0.0001,64,0,0,1,1,3,3,2
6,0.7994414046406746,0.27594179672002794,0.9062308520078659,0.7240582032799721,0.0937691479921341,11,128,128,128,256,256,512,128,0.001,128,0,0,1,1,3,3,2
8,0.9121833089739084,0.13716051656007766,1.1000081486999989,0.8628394834399223,-0.10000814869999886,13,128,128,128,256,256,512,128,0.0001,128,0,0,1,1,3,3,2
8,0.809404269570396,0.2124781077802181,0.9992664896306538,0.7875218922197819,0.000733510369346213,13,128,128,128,256,256,512,256,0.001,64,0,0,1,1,3,3,2
6,0.899448035255311,0.17389968436956404,1.0956522907529558,0.826100315630436,-0.09565229075295578,11,128,128,128,256,256,512,256,0.0001,64,0,0,1,1,3,3,2
9,0.8257692065089941,0.17755914628505706,1.0024325232952833,0.8224408537149429,-0.0024325232952833176,14,128,128,128,256,256,512,256,0.001,128,0,0,1,1,3,3,2
8,0.9094573352485895,0.10479272663593292,1.136747820302844,0.895207273364067,-0.13674782030284405,13,128,128,128,256,256,512,256,0.0001,128,0,0,1,1,3,3,2
12,0.8401596957728976,0.13479538290575147,1.062946719782693,0.8652046170942486,-0.06294671978269295,17,128,128,128,256,256,512,512,0.001,64,0,0,1,1,3,3,2
5,0.9062431662801712,0.23119137635827064,1.1190045996317788,0.7688086236417293,-0.11900459963177878,10,128,128,128,256,256,512,512,0.0001,64,0,0,1,1,3,3,2
9,0.8252827599644661,0.17608632937073707,0.9449415653944016,0.8239136706292629,0.05505843460559845,14,128,128,128,256,256,512,512,0.001,128,0,0,1,1,3,3,2
6,0.9410825613886118,0.20719891434907914,1.1400414761155844,0.7928010856509209,-0.14004147611558437,11,128,128,128,256,256,512,512,0.0001,128,0,0,1,1,3,3,2
7,0.7935571405622694,0.27458365727961065,0.8860083756938814,0.7254163427203894,0.11399162430611864,12,128,128,128,256,256,512,1024,0.001,64,0,0,1,1,3,3,2
5,0.8942018293199085,0.23671673199534415,1.1382603673707872,0.7632832680046558,-0.13826036737078717,10,128,128,128,256,256,512,1024,0.0001,64,0,0,1,1,3,3,2
9,0.8313146028667688,0.19048856687545776,1.10888197645545,0.8095114331245422,-0.10888197645545006,14,128,128,128,256,256,512,1024,0.001,128,0,0,1,1,3,3,2
6,0.9277707766741514,0.20831818288564682,1.1797186583280563,0.7916818171143531,-0.17971865832805634,11,128,128,128,256,256,512,1024,0.0001,128,0,0,1,1,3,3,2
7,0.7932735227403187,0.25672937239706517,0.8847063084443411,0.7432706276029348,0.11529369155565894,12,128,128,128,256,256,1024,128,0.001,64,0,0,1,1,3,3,2
5,0.8990516047629099,0.23066797935962677,1.0361081730751764,0.7693320206403732,-0.03610817307517644,10,128,128,128,256,256,1024,128,0.0001,64,0,0,1,1,3,3,2
11,0.8437691945582628,0.14638616338372232,1.033105632290244,0.8536138366162777,-0.0331056322902441,16,128,128,128,256,256,1024,128,0.001,128,0,0,1,1,3,3,2
8,0.9145605973899364,0.12710904377698898,1.136373134329915,0.872890956223011,-0.13637313432991505,13,128,128,128,256,256,1024,128,0.0001,128,0,0,1,1,3,3,2
6,0.770787793492514,0.30539924478530883,0.8584746254814996,0.6946007552146911,0.14152537451850045,11,128,128,128,256,256,1024,256,0.001,64,0,0,1,1,3,3,2
5,0.9028708527958582,0.24404450684785842,1.0528707305590312,0.7559554931521416,-0.05287073055903124,10,128,128,128,256,256,1024,256,0.0001,64,0,0,1,1,3,3,2
8,0.8028839360922575,0.2016511020064354,0.947354469448328,0.7983488979935646,0.05264553055167198,13,128,128,128,256,256,1024,256,0.001,128,0,0,1,1,3,3,2
7,0.9131129868328571,0.1462791042327881,1.1557809691876173,0.8537208957672119,-0.1557809691876173,12,128,128,128,256,256,1024,256,0.0001,128,0,0,1,1,3,3,2
7,0.7972837128336467,0.26951084125041963,0.9573475988138289,0.7304891587495803,0.042652401186171085,12,128,128,128,256,256,1024,512,0.001,64,0,0,1,1,3,3,2
4,0.9236969777515956,0.2749306483566761,1.0515324851823231,0.725069351643324,-0.05153248518232312,9,128,128,128,256,256,1024,512,0.0001,64,0,0,1,1,3,3,2
9,0.7972148340195417,0.17920348489284516,1.0844755936414003,0.8207965151071548,-0.08447559364140034,14,128,128,128,256,256,1024,512,0.001,128,0,0,1,1,3,3,2
6,0.9348430670797825,0.1853230990767479,1.1215245090425014,0.8146769009232521,-0.12152450904250145,11,128,128,128,256,256,1024,512,0.0001,128,0,0,1,1,3,3,2
9,0.793228510826353,0.20448556059598924,0.9348031750747136,0.7955144394040108,0.06519682492528645,14,128,128,128,256,256,1024,1024,0.001,64,0,0,1,1,3,3,2
5,0.8898945195334298,0.2147614035010338,1.1375253124842568,0.7852385964989662,-0.1375253124842568,10,128,128,128,256,256,1024,1024,0.0001,64,0,0,1,1,3,3,2
8,0.8027099221944809,0.21047733104228974,0.9404287785291672,0.7895226689577103,0.059571221470832825,13,128,128,128,256,256,1024,1024,0.001,128,0,0,1,1,3,3,2
5,0.9069440253078938,0.21351996862888337,1.0875274427235126,0.7864800313711167,-0.08752744272351265,10,128,128,128,256,256,1024,1024,0.0001,128,0,0,1,1,3,3,2
8,0.8314467687455435,0.21831565022468566,0.908789040550353,0.7816843497753143,0.09121095944964697,13,128,128,128,256,512,128,128,0.001,64,0,0,1,1,3,3,2
7,0.8822646945241898,0.1720858026444912,1.1140637180161854,0.8279141973555089,-0.11406371801618542,12,128,128,128,256,512,128,128,0.0001,64,0,0,1,1,3,3,2
9,0.7866429425776005,0.17150563368201255,1.1356315705925226,0.8284943663179875,-0.13563157059252262,14,128,128,128,256,512,128,128,0.001,128,0,0,1,1,3,3,2
7,0.9118601903319359,0.19070061504840852,1.0607558451592922,0.8092993849515915,-0.06075584515929222,12,128,128,128,256,512,128,128,0.0001,128,0,0,1,1,3,3,2
7,0.8009772116229648,0.2482962730899453,0.9982791003726778,0.7517037269100547,0.0017208996273222477,12,128,128,128,256,512,128,256,0.001,64,0,0,1,1,3,3,2
6,0.8887301522587973,0.21171642023324966,1.0240225328339472,0.7882835797667503,-0.024022532833947174,11,128,128,128,256,512,128,256,0.0001,64,0,0,1,1,3,3,2
9,0.7957172002643347,0.159472082644701,0.9939544796943665,0.840527917355299,0.006045520305633545,14,128,128,128,256,512,128,256,0.001,128,0,0,1,1,3,3,2
7,0.8826021160930395,0.18363443505764007,1.0644208993762732,0.8163655649423599,-0.06442089937627316,12,128,128,128,256,512,128,256,0.0001,128,0,0,1,1,3,3,2
7,0.8252741770138816,0.26026729384064673,0.9137707376290881,0.7397327061593533,0.08622926237091189,12,128,128,128,256,512,128,512,0.001,64,0,0,1,1,3,3,2
4,0.936369170272161,0.3035532011389732,1.0223771021479653,0.6964467988610268,-0.02237710214796529,9,128,128,128,256,512,128,512,0.0001,64,0,0,1,1,3,3,2
8,0.7973398473113775,0.21558233815431596,1.0571475308388472,0.7844176618456841,-0.05714753083884716,13,128,128,128,256,512,128,512,0.001,128,0,0,1,1,3,3,2
7,0.8937902022153139,0.1754662382006645,1.0742958839982748,0.8245337617993355,-0.0742958839982748,12,128,128,128,256,512,128,512,0.0001,128,0,0,1,1,3,3,2
6,0.8221926197173104,0.30483666324615477,0.8871103950909206,0.6951633367538452,0.1128896049090794,11,128,128,128,256,512,128,1024,0.001,64,0,0,1,1,3,3,2
7,0.8899175609861102,0.17130624064803124,1.1463919442797463,0.8286937593519688,-0.14639194427974633,12,128,128,128,256,512,128,1024,0.0001,64,0,0,1,1,3,3,2
8,0.7881476730108261,0.20998344600200652,0.9074678104370832,0.7900165539979935,0.09253218956291676,13,128,128,128,256,512,128,1024,0.001,128,0,0,1,1,3,3,2
8,0.9345577657222748,0.14873939633369446,1.15636096149683,0.8512606036663055,-0.15636096149683,13,128,128,128,256,512,128,1024,0.0001,128,0,0,1,1,3,3,2
8,0.8180103708827307,0.21975476068258284,1.061690190481761,0.7802452393174172,-0.061690190481761054,13,128,128,128,256,512,256,128,0.001,64,0,0,1,1,3,3,2
8,0.9011143360819135,0.12318742649257183,1.1736070504264227,0.8768125735074281,-0.17360705042642266,13,128,128,128,256,512,256,128,0.0001,64,0,0,1,1,3,3,2
6,0.8401368521153927,0.26490647983551024,0.9798998907208443,0.7350935201644897,0.02010010927915573,11,128,128,128,256,512,256,128,0.001,128,0,0,1,1,3,3,2
7,0.9040418956428766,0.15483824229240417,1.1279315780848265,0.8451617577075958,-0.12793157808482647,12,128,128,128,256,512,256,128,0.0001,128,0,0,1,1,3,3,2
6,0.832359528730786,0.31835455960035325,0.8735923786011953,0.6816454403996468,0.12640762139880468,11,128,128,128,256,512,256,256,0.001,64,0,0,1,1,3,3,2
4,0.9001727643467131,0.3035629261136055,1.0147485444470057,0.6964370738863945,-0.014748544447005685,9,128,128,128,256,512,256,256,0.0001,64,0,0,1,1,3,3,2
8,0.8508767299354076,0.2007567599415779,0.9627519324421883,0.7992432400584221,0.03724806755781174,13,128,128,128,256,512,256,256,0.001,128,0,0,1,1,3,3,2
7,0.9299415051937103,0.17724384415149688,1.0847349017858505,0.8227561558485031,-0.08473490178585052,12,128,128,128,256,512,256,256,0.0001,128,0,0,1,1,3,3,2
9,0.8254735696883428,0.1932817542552948,0.9912613668139019,0.8067182457447052,0.008738633186098133,14,128,128,128,256,512,256,512,0.001,64,0,0,1,1,3,3,2
4,0.8725284555601696,0.29029583737254144,1.003955839172242,0.7097041626274585,-0.0039558391722420705,9,128,128,128,256,512,256,512,0.0001,64,0,0,1,1,3,3,2
6,0.7914443854242563,0.2806043416261673,0.8965343404561281,0.7193956583738327,0.10346565954387188,11,128,128,128,256,512,256,512,0.001,128,0,0,1,1,3,3,2
6,0.9257813300937414,0.24269105982780456,1.1010209694504738,0.7573089401721954,-0.10102096945047379,11,128,128,128,256,512,256,512,0.0001,128,0,0,1,1,3,3,2
7,0.8150738033037337,0.26580875942111015,0.8796712302026295,0.7341912405788898,0.1203287697973705,12,128,128,128,256,512,256,1024,0.001,64,0,0,1,1,3,3,2
5,0.9167897493120224,0.24898743487894534,1.1577391350080097,0.7510125651210546,-0.15773913500800973,10,128,128,128,256,512,256,1024,0.0001,64,0,0,1,1,3,3,2
7,0.8233759086579084,0.2593712011575699,0.9463417232036591,0.74062879884243,0.05365827679634094,12,128,128,128,256,512,256,1024,0.001,128,0,0,1,1,3,3,2
5,0.9364213533699512,0.2501825728416443,1.0853318758308887,0.7498174271583558,-0.08533187583088875,10,128,128,128,256,512,256,1024,0.0001,128,0,0,1,1,3,3,2
7,0.8156181583328853,0.24429963046312334,0.9256178008185493,0.7557003695368767,0.07438219918145073,12,128,128,128,256,512,512,128,0.001,64,0,0,1,1,3,3,2
7,0.8760659051319909,0.15411084765195845,1.1548110994081648,0.8458891523480415,-0.15481109940816484,12,128,128,128,256,512,512,128,0.0001,64,0,0,1,1,3,3,2
6,0.8088985588401556,0.2686816214323044,0.8906098287552595,0.7313183785676955,0.10939017124474049,11,128,128,128,256,512,512,128,0.001,128,0,0,1,1,3,3,2
5,0.9023987632244825,0.2585981767177582,1.029456788673997,0.7414018232822418,-0.029456788673996925,10,128,128,128,256,512,512,128,0.0001,128,0,0,1,1,3,3,2
9,0.830237747184814,0.19862622636556626,1.0195063059292142,0.8013737736344337,-0.019506305929214207,14,128,128,128,256,512,512,256,0.001,64,0,0,1,1,3,3,2
7,0.8519775356565203,0.13515405523777008,1.16578575732216,0.8648459447622299,-0.16578575732215994,12,128,128,128,256,512,512,256,0.0001,64,0,0,1,1,3,3,2
7,0.8464769870042801,0.25340006148815153,0.9097877610474825,0.7465999385118485,0.09021223895251751,12,128,128,128,256,512,512,256,0.001,128,0,0,1,1,3,3,2
5,0.890224939212203,0.2425237512588501,1.0504508335143328,0.7574762487411499,-0.05045083351433277,10,128,128,128,256,512,512,256,0.0001,128,0,0,1,1,3,3,2
7,0.7995841976196046,0.2654017703831196,0.928924266308073,0.7345982296168805,0.07107573369192699,12,128,128,128,256,512,512,512,0.001,64,0,0,1,1,3,3,2
4,0.9145085366945418,0.2861518468856811,1.0541094163107494,0.7138481531143188,-0.05410941631074939,9,128,128,128,256,512,512,512,0.0001,64,0,0,1,1,3,3,2
8,0.8256270438432693,0.22251753318309783,1.0147972516715527,0.7774824668169021,-0.014797251671552658,13,128,128,128,256,512,512,512,0.001,128,0,0,1,1,3,3,2
5,0.9362319242209196,0.2372348160147667,1.084210092201829,0.7627651839852333,-0.08421009220182896,10,128,128,128,256,512,512,512,0.0001,128,0,0,1,1,3,3,2
7,0.8285042378637526,0.27638079807162286,0.972594807545344,0.7236192019283771,0.027405192454656002,12,128,128,128,256,512,512,1024,0.001,64,0,0,1,1,3,3,2
6,0.8830887183310494,0.2031039407849312,1.1766485902998183,0.7968960592150688,-0.17664859029981828,11,128,128,128,256,512,512,1024,0.0001,64,0,0,1,1,3,3,2
6,0.849639879539609,0.29886265587806704,0.9313708320260048,0.701137344121933,0.06862916797399521,11,128,128,128,256,512,512,1024,0.001,128,0,0,1,1,3,3,2
5,0.9352582432329655,0.22348496353626252,1.1368881110101938,0.7765150364637374,-0.13688811101019382,10,128,128,128,256,512,512,1024,0.0001,128,0,0,1,1,3,3,2
7,0.8042834538315969,0.2635884664207697,0.9155991943109603,0.7364115335792303,0.08440080568903974,12,128,128,128,256,512,1024,128,0.001,64,0,0,1,1,3,3,2
5,0.9115461432744586,0.21692541706562044,1.063816724315522,0.7830745829343796,-0.0638167243155221,10,128,128,128,256,512,1024,128,0.0001,64,0,0,1,1,3,3,2
7,0.7931394670158625,0.22531798112392426,0.9594106394797564,0.7746820188760757,0.040589360520243645,12,128,128,128,256,512,1024,128,0.001,128,0,0,1,1,3,3,2
5,0.932198915630579,0.24443567383289339,1.0058921091258526,0.7555643261671066,-0.005892109125852585,10,128,128,128,256,512,1024,128,0.0001,128,0,0,1,1,3,3,2
6,0.8350894148387606,0.2929938545525074,0.920991179488954,0.7070061454474925,0.07900882051104596,11,128,128,128,256,512,1024,256,0.001,64,0,0,1,1,3,3,2
6,0.8904169230234056,0.18374421761929988,1.1629612474214464,0.8162557823807002,-0.16296124742144635,11,128,128,128,256,512,1024,256,0.0001,64,0,0,1,1,3,3,2
10,0.8019095174968243,0.16731135457754134,0.9721486791968346,0.8326886454224587,0.027851320803165436,15,128,128,128,256,512,1024,256,0.001,128,0,0,1,1,3,3,2
7,0.950454892590642,0.14701171725988388,1.2458778508007526,0.8529882827401161,-0.24587785080075264,12,128,128,128,256,512,1024,256,0.0001,128,0,0,1,1,3,3,2
10,0.8316255921409244,0.17852041129767895,1.141985137311239,0.8214795887023211,-0.14198513731123907,15,128,128,128,256,512,1024,512,0.001,64,0,0,1,1,3,3,2
5,0.9007725043902322,0.23216786408424378,1.1153204961428567,0.7678321359157563,-0.11532049614285667,10,128,128,128,256,512,1024,512,0.0001,64,0,0,1,1,3,3,2
5,0.8199962172657251,0.3443301736116409,0.9471525475382805,0.6556698263883591,0.05284745246171951,10,128,128,128,256,512,1024,512,0.001,128,0,0,1,1,3,3,2
6,0.945464612916112,0.1860761805176735,1.2044367231428623,0.8139238194823265,-0.20443672314286232,11,128,128,128,256,512,1024,512,0.0001,128,0,0,1,1,3,3,2
9,0.8344664110077752,0.2089776496142149,1.062467458702269,0.7910223503857852,-0.06246745870226911,14,128,128,128,256,512,1024,1024,0.001,64,0,0,1,1,3,3,2
4,0.8909917464331975,0.293127042889595,1.0317781700028315,0.706872957110405,-0.03177817000283145,9,128,128,128,256,512,1024,1024,0.0001,64,0,0,1,1,3,3,2
7,0.8110698275268078,0.2471615166068077,0.9160662479698658,0.7528384833931923,0.0839337520301342,12,128,128,128,256,512,1024,1024,0.001,128,0,0,1,1,3,3,2
4,0.9678284544497728,0.2837689759731293,1.1180026587098837,0.7162310240268708,-0.11800265870988369,9,128,128,128,256,512,1024,1024,0.0001,128,0,0,1,1,3,3,2
8,0.7899255047714899,0.21444326747953893,0.9842953511646816,0.7855567325204611,0.015704648835318413,13,128,128,128,256,1024,128,128,0.001,64,0,0,1,1,3,3,2
7,0.8993071544738043,0.14993008513748646,1.1282004345031011,0.8500699148625135,-0.12820043450310115,12,128,128,128,256,1024,128,128,0.0001,64,0,0,1,1,3,3,2
7,0.807245897129178,0.23191458427906037,0.9276145044714212,0.7680854157209396,0.07238549552857876,12,128,128,128,256,1024,128,128,0.001,128,0,0,1,1,3,3,2
8,0.9159214701503515,0.14956265205144884,1.1168820261955261,0.8504373479485512,-0.11688202619552612,13,128,128,128,256,1024,128,128,0.0001,128,0,0,1,1,3,3,2
6,0.8005343940522935,0.3324826987087727,0.8954664312657856,0.6675173012912273,0.10453356873421438,11,128,128,128,256,1024,128,256,0.001,64,0,0,1,1,3,3,2
4,0.8897207786166479,0.30682747143507005,0.9828235365095592,0.69317252856493,0.017176463490440774,9,128,128,128,256,1024,128,256,0.0001,64,0,0,1,1,3,3,2
6,0.7913093324750662,0.285787291765213,0.8817515298724174,0.714212708234787,0.11824847012758255,11,128,128,128,256,1024,128,256,0.001,128,0,0,1,1,3,3,2
7,0.9126355070620775,0.1712686967253685,1.107914935797453,0.8287313032746315,-0.10791493579745293,12,128,128,128,256,1024,128,256,0.0001,128,0,0,1,1,3,3,2
10,0.8146128313882011,0.1631760732010007,1.0313825574186113,0.8368239267989993,-0.03138255741861129,15,128,128,128,256,1024,128,512,0.001,64,0,0,1,1,3,3,2
6,0.9004050568928794,0.2044867507070303,1.1618952505172244,0.7955132492929697,-0.16189525051722442,11,128,128,128,256,1024,128,512,0.0001,64,0,0,1,1,3,3,2
6,0.8106815777719021,0.2832733261585236,0.8956014141440392,0.7167266738414764,0.10439858585596085,11,128,128,128,256,1024,128,512,0.001,128,0,0,1,1,3,3,2
6,0.9052975047379732,0.1916278744339943,1.099819764494896,0.8083721255660057,-0.09981976449489594,11,128,128,128,256,1024,128,512,0.0001,128,0,0,1,1,3,3,2
7,0.7980180524644398,0.263111755117774,0.8747855670868404,0.736888244882226,0.1252144329131596,12,128,128,128,256,1024,128,1024,0.001,64,0,0,1,1,3,3,2
5,0.9339162196431842,0.264017598092556,1.0471220924740745,0.735982401907444,-0.047122092474074506,10,128,128,128,256,1024,128,1024,0.0001,64,0,0,1,1,3,3,2
6,0.8157476093620062,0.2880064796209335,1.0350535586476326,0.7119935203790665,-0.0350535586476326,11,128,128,128,256,1024,128,1024,0.001,128,0,0,1,1,3,3,2
4,0.942973705008626,0.3141033546924591,1.0481706224381924,0.6858966453075409,-0.04817062243819237,9,128,128,128,256,1024,128,1024,0.0001,128,0,0,1,1,3,3,2
7,0.828059456651173,0.2531638766229153,0.9318766206029861,0.7468361233770847,0.06812337939701385,12,128,128,128,256,1024,256,128,0.001,64,0,0,1,1,3,3,2
5,0.8986600978033883,0.23203809848427773,1.034480145053258,0.7679619015157223,-0.034480145053257916,10,128,128,128,256,1024,256,128,0.0001,64,0,0,1,1,3,3,2
7,0.8113253079354763,0.2342670961022377,0.8603559769690037,0.7657329038977623,0.13964402303099632,12,128,128,128,256,1024,256,128,0.001,128,0,0,1,1,3,3,2
6,0.9409204795956612,0.21551275849342347,1.0698441695421934,0.7844872415065766,-0.06984416954219341,11,128,128,128,256,1024,256,128,0.0001,128,0,0,1,1,3,3,2
8,0.8059838858861772,0.2241830562055111,0.9489509378160749,0.7758169437944888,0.05104906218392513,13,128,128,128,256,1024,256,256,0.001,64,0,0,1,1,3,3,2
5,0.9059946309952509,0.2416562027335167,1.0993368521569267,0.7583437972664833,-0.09933685215692667,10,128,128,128,256,1024,256,256,0.0001,64,0,0,1,1,3,3,2
7,0.8078659195452929,0.257375070810318,0.9454496074467897,0.742624929189682,0.05455039255321026,12,128,128,128,256,1024,256,256,0.001,128,0,0,1,1,3,3,2
7,0.9034606441855431,0.1559034520983696,1.1427089292556047,0.8440965479016305,-0.14270892925560474,12,128,128,128,256,1024,256,256,0.0001,128,0,0,1,1,3,3,2
7,0.8178618209702628,0.2800298539698124,0.8787377940283881,0.7199701460301876,0.12126220597161186,12,128,128,128,256,1024,256,512,0.001,64,0,0,1,1,3,3,2
5,0.8975537759917123,0.24726077368855476,1.0889115579544553,0.7527392263114452,-0.08891155795445527,10,128,128,128,256,1024,256,512,0.0001,64,0,0,1,1,3,3,2
6,0.8300346285104752,0.2977872966527939,0.9171878173947334,0.7022127033472061,0.08281218260526657,11,128,128,128,256,1024,256,512,0.001,128,0,0,1,1,3,3,2
5,0.9562710616737604,0.2714660867452621,1.1107155717909336,0.7285339132547379,-0.11071557179093361,10,128,128,128,256,1024,256,512,0.0001,128,0,0,1,1,3,3,2
7,0.8211306579529293,0.2627634705603123,1.0278514680408297,0.7372365294396876,-0.02785146804082972,12,128,128,128,256,1024,256,1024,0.001,64,0,0,1,1,3,3,2
4,0.925641603886135,0.2959628566801548,1.1006076004770067,0.7040371433198451,-0.10060760047700668,9,128,128,128,256,1024,256,1024,0.0001,64,0,0,1,1,3,3,2
8,0.8123605474829674,0.21384369844198228,0.9969847295433283,0.7861563015580177,0.0030152704566717148,13,128,128,128,256,1024,256,1024,0.001,128,0,0,1,1,3,3,2
6,0.9217197597026825,0.19294584941864013,1.174081016331911,0.8070541505813599,-0.1740810163319111,11,128,128,128,256,1024,256,1024,0.0001,128,0,0,1,1,3,3,2
7,0.8034273395462642,0.2533446609079838,0.906259969113365,0.7466553390920162,0.09374003088663496,12,128,128,128,256,1024,512,128,0.001,64,0,0,1,1,3,3,2
5,0.8828336454573131,0.23771128430962563,0.9926323133801657,0.7622887156903744,0.007367686619834335,10,128,128,128,256,1024,512,128,0.0001,64,0,0,1,1,3,3,2
8,0.8020833171904087,0.2172845698595047,0.9579018969088793,0.7827154301404953,0.04209810309112072,13,128,128,128,256,1024,512,128,0.001,128,0,0,1,1,3,3,2
6,0.9118432998657227,0.18932598811388016,1.1330916173756123,0.8106740118861199,-0.13309161737561226,11,128,128,128,256,1024,512,128,0.0001,128,0,0,1,1,3,3,2
9,0.8416332323399801,0.20864821731299163,1.059121109663494,0.7913517826870083,-0.05912110966349404,14,128,128,128,256,1024,512,256,0.001,64,0,0,1,1,3,3,2
5,0.8737154725998167,0.21871839821338654,1.0663264398536985,0.7812816017866134,-0.06632643985369846,10,128,128,128,256,1024,512,256,0.0001,64,0,0,1,1,3,3,2
9,0.8264026753604412,0.19745680138468744,0.9805489629507065,0.8025431986153125,0.019451037049293518,14,128,128,128,256,1024,512,256,0.001,128,0,0,1,1,3,3,2
6,0.9548679124563932,0.19193903148174285,1.1429790314286947,0.8080609685182571,-0.14297903142869473,11,128,128,128,256,1024,512,256,0.0001,128,0,0,1,1,3,3,2
6,0.7882261333011445,0.3085198455452919,0.862450025857441,0.6914801544547081,0.13754997414255898,11,128,128,128,256,1024,512,512,0.001,64,0,0,1,1,3,3,2
6,0.8925749243251861,0.19834500256180762,1.1773529450098674,0.8016549974381924,-0.17735294500986742,11,128,128,128,256,1024,512,512,0.0001,64,0,0,1,1,3,3,2
7,0.8256834093481302,0.2544041658639908,0.9127616658806801,0.7455958341360092,0.08723833411931992,12,128,128,128,256,1024,512,512,0.001,128,0,0,1,1,3,3,2
5,0.9052192103117704,0.2588088926076889,1.1077122651040554,0.7411911073923111,-0.1077122651040554,10,128,128,128,256,1024,512,512,0.0001,128,0,0,1,1,3,3,2
8,0.8008050384029509,0.24784881158173083,1.0554277168379889,0.7521511884182692,-0.05542771683798886,13,128,128,128,256,1024,512,1024,0.001,64,0,0,1,1,3,3,2
5,0.8646983702977499,0.24736995743215084,1.1591475776263647,0.7526300425678492,-0.15914757762636467,10,128,128,128,256,1024,512,1024,0.0001,64,0,0,1,1,3,3,2
7,0.8440826088190079,0.2519330952167511,0.8942171633243561,0.7480669047832489,0.10578283667564392,12,128,128,128,256,1024,512,1024,0.001,128,0,0,1,1,3,3,2
7,0.9686485398560762,0.16064673346281053,1.2200475372374058,0.8393532665371894,-0.22004753723740578,12,128,128,128,256,1024,512,1024,0.0001,128,0,0,1,1,3,3,2
9,0.7800105876392789,0.20569627395272255,0.9537191026740603,0.7943037260472774,0.04628089732593965,14,128,128,128,256,1024,1024,128,0.001,64,0,0,1,1,3,3,2
6,0.9113347975034563,0.1815292064398527,1.0881357949877541,0.8184707935601473,-0.08813579498775415,11,128,128,128,256,1024,1024,128,0.0001,64,0,0,1,1,3,3,2
7,0.8567934334278107,0.258945050239563,0.9280708115547895,0.7410549497604371,0.07192918844521046,12,128,128,128,256,1024,1024,128,0.001,128,0,0,1,1,3,3,2
7,0.9292730987071991,0.12563287597894668,1.2673321533948183,0.8743671240210533,-0.2673321533948183,12,128,128,128,256,1024,1024,128,0.0001,128,0,0,1,1,3,3,2
9,0.8280721855542016,0.1986732686907053,1.000365102101886,0.8013267313092947,-0.00036510210188600567,14,128,128,128,256,1024,1024,256,0.001,64,0,0,1,1,3,3,2
4,0.916616660261911,0.27812040638923646,0.9817615236554827,0.7218795936107636,0.01823847634451725,9,128,128,128,256,1024,1024,256,0.0001,64,0,0,1,1,3,3,2
8,0.823676535859704,0.2026706354022026,1.0235341023653746,0.7973293645977975,-0.023534102365374565,13,128,128,128,256,1024,1024,256,0.001,128,0,0,1,1,3,3,2
6,0.9081153776496649,0.1870470264554024,1.256725013256073,0.8129529735445976,-0.256725013256073,11,128,128,128,256,1024,1024,256,0.0001,128,0,0,1,1,3,3,2
9,0.8592993153466119,0.21420767828822135,1.0643989666113778,0.7857923217117786,-0.06439896661137778,14,128,128,128,256,1024,1024,512,0.001,64,0,0,1,1,3,3,2
