best_epoch,best_test_loss,final_train_loss,final_test_loss,final_accuracy_train,final_accuracy_test,num_epochs,early_stopping,out_channels1,out_channels2,out_channels3,h1,h2,batch_size
8,0.9285684691535102,0.410134283542633,1.0022460449309576,0.8523125,0.7028769,13,True,32,128,512,128,512,64
10,0.9285704112052916,0.2818035481199622,1.0563755308389664,0.9049375,0.71274996,15,True,128,128,512,256,256,32
8,0.928680365993863,0.3218163186907768,0.9989056596680294,0.885875,0.7135416,13,True,32,64,256,512,256,64
9,0.9287359516620636,0.3604388647526502,0.9977869679927824,0.8768125,0.7135,14,True,128,128,256,128,512,32
6,0.9290604634284974,0.4200538786500692,0.9918557891845704,0.851375,0.71,11,True,32,128,128,256,128,32
8,0.929209794316973,0.342823135793209,1.0073958890778678,0.8784375,0.7023809,13,True,32,128,512,512,128,64
9,0.9294582824707032,0.3585339823365212,1.1514326062202451,0.87224996,0.681,14,True,64,64,128,128,512,32
8,0.9299189236164092,0.3402307325154542,1.053709389448166,0.8823125,0.70799994,13,True,128,64,256,512,512,32
7,0.929923864081502,0.4354398441314697,0.9357743375003338,0.8460625,0.70288086,12,True,64,256,512,128,256,128
7,0.9300381739934286,0.4539100448489189,0.9710424480930208,0.8380625,0.6989087,12,True,64,256,512,128,512,64
9,0.9300390968322754,0.2538423271626234,1.0947314331531524,0.912625,0.73249996,14,True,64,256,256,512,512,32
8,0.9300956082722496,0.3610121176242828,1.053566540990557,0.8720625,0.70734125,13,True,32,64,512,512,512,64
11,0.9301115231854576,0.2974956859946251,1.1536518675940377,0.89187497,0.69642854,16,True,32,64,128,128,512,64
9,0.9303024170398712,0.3711144062057137,0.9963512196540832,0.870875,0.71099997,14,True,64,64,128,128,256,32
6,0.9305270854383708,0.4198310651779174,0.9945037961006165,0.84975,0.70288086,11,True,32,64,256,256,512,128
8,0.9305544923990964,0.350945123553276,1.0676095020025969,0.878375,0.71313477,13,True,32,128,512,512,512,128
8,0.9306072652339936,0.432171847641468,0.9959756002426148,0.849375,0.70575,13,True,128,128,512,128,128,32
7,0.9306326918601988,0.3487818881422281,1.0112524265050888,0.8793125,0.71325,12,True,64,128,256,512,256,32
6,0.9306438641548156,0.4451331806033849,0.9727679255008698,0.840625,0.71124995,11,True,128,64,128,256,512,32
7,0.930682800769806,0.3452948425859213,1.0125641236305236,0.88025,0.7175,12,True,32,64,128,512,256,32
9,0.930799373626709,0.3097228233367204,1.090627405166626,0.890625,0.69449997,14,True,32,128,256,128,256,32
9,0.9310388101471796,0.3272380104064941,1.0334051459554645,0.883375,0.7098214,14,True,32,256,512,128,128,64
9,0.931059006690979,0.3379556092768908,0.95437096452713,0.8819375,0.72625,14,True,128,64,256,256,128,32
6,0.931107759475708,0.507059921503067,1.019037364050746,0.821375,0.69018555,11,True,64,64,256,128,128,128
9,0.9311360216140748,0.3797930255681276,1.022950569152832,0.8675,0.706,14,True,128,256,512,128,256,32
8,0.9311512343883516,0.2994961463660002,1.081222535610199,0.8973125,0.722,13,True,32,256,256,256,128,32
8,0.9313184171915054,0.3726902720928192,0.9617561940103768,0.8658125,0.72021484,13,True,32,128,512,512,128,128
10,0.9313699712753296,0.332442742601037,1.0408063037395476,0.8848125,0.70975,15,True,128,64,128,128,256,32
9,0.9314262337154812,0.3332856864333153,1.1146344220827495,0.8795625,0.70262897,14,True,32,128,256,128,512,64
11,0.9316114976406096,0.3157015743628144,1.109340311050415,0.890125,0.70624995,16,True,128,256,512,128,128,32
7,0.9317246344354416,0.3872977268099785,1.0045336432873258,0.8613125,0.7130456,12,True,32,128,256,128,256,64
6,0.9317843280732632,0.4070964696407318,1.056979902088642,0.85074997,0.6767578,11,True,32,128,256,256,256,128
9,0.9319005664438008,0.3134803764820099,1.001503448933363,0.887375,0.7233887,14,True,32,128,512,512,256,128
5,0.9319080473884704,0.4422232694029808,0.9778549623867822,0.8421875,0.6989087,10,True,32,256,256,256,256,64
12,0.9322505053132772,0.2745204930305481,1.168984778225422,0.904125,0.6958008,17,True,128,256,512,128,128,128
7,0.9323509000241756,0.2954695550203323,0.9575950633734464,0.893375,0.72265625,12,True,32,128,128,512,512,128
7,0.9324141192436218,0.3720449567735195,1.0016284284591674,0.8674375,0.71774995,12,True,128,128,128,256,512,32
9,0.932499282360077,0.3352324492409825,1.0143108861446382,0.8820625,0.715,14,True,128,128,128,128,512,32
7,0.932902054861188,0.4603475470542907,0.9692954868078232,0.837625,0.7077637,12,True,64,128,512,256,256,128
9,0.9329249970912932,0.3298636133000254,1.177651449918747,0.8848125,0.69149995,14,True,128,128,128,128,256,32
7,0.9332163419042316,0.3384798338115215,1.0373847427822294,0.8774375,0.71031743,12,True,32,64,128,512,512,64
6,0.9334526232310704,0.3700491517484188,0.9798316889339024,0.869375,0.7199901,11,True,32,128,256,512,256,64
9,0.9337130465507508,0.3399766854122281,1.0983597540855408,0.8795625,0.707,14,True,32,64,128,256,128,32
9,0.9337686982154846,0.3095916633978486,0.9503498814105988,0.8946875,0.72774994,14,True,64,256,512,512,512,32
8,0.9338351346197582,0.3737637284994125,1.0038823315075465,0.8675,0.7172619,13,True,128,256,256,128,128,64
6,0.9339100601673126,0.490442121759057,0.96382830119133,0.82774997,0.71475,11,True,128,64,128,128,512,32
8,0.9339619118069844,0.4368912170529365,1.010127634283096,0.84825,0.6939484,13,True,128,64,512,128,128,64
10,0.9340391166210176,0.3420320247560739,1.0398608884811402,0.8776875,0.705,15,True,64,128,256,128,256,32
7,0.9342445582151412,0.4272861251831055,1.0180132146924734,0.8491875,0.69873047,12,True,64,128,256,128,128,128
11,0.93427868001163,0.2905884113311767,1.1590786017477512,0.899625,0.6843262,16,True,64,256,512,128,512,128
10,0.93443901387472,0.3235236044824123,1.0229041434469677,0.8895,0.71552575,15,True,64,256,512,128,256,64
8,0.9345029661655426,0.327106907762587,1.025771994113922,0.8846875,0.70975,13,True,32,256,256,256,512,32
5,0.934878770262003,0.441154045343399,1.0122808180749416,0.8424375,0.69506836,10,True,32,64,128,512,256,128
8,0.9350277052985296,0.3535413754582405,1.0089648299747045,0.8744375,0.7093254,13,True,128,64,256,256,512,64
8,0.9352964255809784,0.3562954248860478,1.0191597912311554,0.8775,0.72325003,13,True,64,256,256,256,512,32
8,0.9353526338698372,0.3858992911577225,0.9532324227075728,0.862125,0.7137897,13,True,64,128,256,128,128,64
7,0.9355356600135564,0.3759828922748566,1.0191452875733376,0.86575,0.7036133,12,True,64,64,256,256,512,128
8,0.9355377838611604,0.373754558570683,1.036128115415573,0.8675,0.712,13,True,128,256,128,128,512,32
7,0.9355781816300892,0.3979564613103866,0.9864899468800378,0.858625,0.71924603,12,True,64,64,256,256,256,64
10,0.9355949878692628,0.36004274841398,1.008564841747284,0.8765625,0.705,15,True,128,128,512,128,512,32
7,0.9357060809135436,0.4026445479616523,1.0052996344566345,0.8605625,0.70624995,12,True,128,64,256,256,512,32
8,0.9357741598098998,0.3274449754059315,1.0107380071329692,0.8838125,0.70734125,13,True,32,256,256,256,128,64
5,0.9359072380595737,0.4833969777822494,0.9680566380894372,0.82524997,0.70907736,10,True,128,128,256,256,512,64
10,0.935953851222992,0.2682590326331556,1.027366227388382,0.9068125,0.71449995,15,True,64,64,512,512,128,32
10,0.936013958454132,0.298848652921617,1.078673279762268,0.8970625,0.71075,15,True,64,64,256,256,128,32
8,0.9361518771648408,0.3715053668618202,1.1237088265419006,0.8649375,0.681,13,True,32,64,128,128,256,32
9,0.9362451190948486,0.2923925586119294,1.0660746505260468,0.898125,0.71075,14,True,64,64,512,512,256,32
8,0.936893939256668,0.3714944622069597,1.071283639907837,0.87,0.702,13,True,64,64,256,256,512,32
10,0.9369349982589484,0.3551911779642105,1.1154516320675611,0.8731875,0.68725586,15,True,64,64,512,128,512,128
11,0.9373542592525482,0.240231456875801,1.2878864047527314,0.9181875,0.69575,16,True,32,128,512,256,256,32
9,0.937491130261194,0.377489184975624,1.0366171768733434,0.8696875,0.6922123,14,True,32,64,512,256,512,64
8,0.9379267282783984,0.3420742831230163,1.1014589089900255,0.8745625,0.70532227,13,True,32,64,256,256,128,128
10,0.9380778510570528,0.2704086198247969,1.071556903600693,0.9075,0.73325,15,True,64,128,512,512,512,32
9,0.9384360928088428,0.299276466012001,1.1009457651525736,0.896875,0.7121582,14,True,32,256,256,128,128,128
11,0.9384576095342636,0.2579214509166777,1.1310969412326812,0.9151875,0.70949996,16,True,128,64,512,256,256,32
11,0.9386681147984096,0.2674877397418022,1.1402265230814617,0.9048125,0.7028769,16,True,64,64,128,128,512,64
9,0.9386974031925202,0.3467970997318625,1.058796945810318,0.878125,0.704,14,True,64,64,256,128,512,32
8,0.9390600399971007,0.3397526133954525,1.0956777663230897,0.8793125,0.70299995,13,True,64,64,256,256,256,32
6,0.939775430020832,0.4642125831246376,0.9645424560895042,0.8371875,0.7078373,11,True,128,64,256,128,512,64
13,0.940095916390419,0.2518572152853012,1.1633585169911385,0.9101875,0.70214844,18,True,64,64,512,128,128,128
8,0.9401616742610932,0.3536033318713307,1.138254361152649,0.8724375,0.68775,13,True,64,64,128,256,512,32
9,0.9402130359695072,0.3569459671378135,1.1157017681333754,0.877,0.69642854,14,True,32,64,128,128,128,64
11,0.940235272049904,0.2896944527626037,1.037793792784214,0.896375,0.71313477,16,True,128,64,512,256,512,128
11,0.9404476530968195,0.2498140867054462,1.0646407590025948,0.914375,0.72296625,16,True,64,256,512,256,512,64
10,0.9406506497859954,0.2469077607821673,1.1185314598083496,0.9151875,0.7245,15,True,64,128,256,512,512,32
8,0.9406909308736288,0.3769741507768631,0.9846986830234528,0.86775,0.7046131,13,True,64,64,512,256,512,64
6,0.9409421253949404,0.4096317505836487,1.0157147031277418,0.8510625,0.6879883,11,True,32,256,128,128,512,128
11,0.9411050930023194,0.293461318410933,1.180029900074005,0.90174997,0.70325,16,True,128,128,512,256,512,32
7,0.9412603077888488,0.4359984405934811,1.0115497286319732,0.845,0.70225,12,True,32,128,128,128,128,32
7,0.9413654246027509,0.3828196133375168,1.047854811426193,0.8640625,0.7011409,12,True,32,64,256,256,256,64
8,0.9413747125201756,0.3463420544266701,1.0827891817168585,0.8763125,0.69841266,13,True,32,256,512,256,512,64
8,0.9414322543889284,0.3729814709424972,0.9928774125874044,0.866,0.701416,13,True,32,64,128,128,128,128
11,0.9417362355050588,0.2872520413994789,1.1923154724968803,0.899,0.7048611,16,True,64,128,512,256,512,64
13,0.9417610466480256,0.226989097058773,1.107586594298482,0.9233125,0.72558594,18,True,128,128,512,128,512,128
7,0.9418411552906036,0.3708045481443405,0.970594173297286,0.86812496,0.717041,12,True,64,128,256,128,512,128
7,0.9418615878574432,0.3828543800115585,1.066515496798924,0.864625,0.69866073,12,True,32,64,256,256,512,64
8,0.9418763089179992,0.3511954371631145,1.0417448005676269,0.876875,0.72,13,True,128,64,256,256,256,32
9,0.9419970568269492,0.3501907469034195,0.9701342973858118,0.8774375,0.7211914,14,True,32,64,512,256,128,128
9,0.9421061286850582,0.3275953554809093,1.0235966406171284,0.8883125,0.71428573,14,True,32,128,512,128,256,64
9,0.9421123740673064,0.2904178391247988,1.0746275022029876,0.8970625,0.70624995,14,True,64,64,128,512,512,32
10,0.9423912316560744,0.3787816820144653,1.0652707815170288,0.8659375,0.6945801,15,True,32,64,512,128,128,128
6,0.9424855075776576,0.4311532181501388,1.0699596013873816,0.8466875,0.685791,11,True,32,64,128,256,512,128
7,0.9431225742612568,0.3894632331132889,0.9811574599099536,0.860375,0.71031743,12,True,32,64,128,256,128,64
8,0.9432969707995652,0.3453932863473892,1.0257961954921484,0.8755625,0.6970215,13,True,32,128,512,256,128,128
7,0.9433783431053162,0.451515987843275,1.0384231204986571,0.8408125,0.69474995,12,True,128,64,256,128,128,32
9,0.9434677585959436,0.40350985622406,0.9939671717584132,0.8579375,0.70288086,14,True,128,64,512,128,256,128
8,0.9435568771362304,0.3767383968830108,0.9873825418949128,0.867625,0.71599996,13,True,64,256,512,256,256,32
6,0.9436804205179214,0.3752417774200439,1.0167573150247335,0.8631875,0.7023926,11,True,32,256,256,256,512,128
5,0.9439041543006896,0.4941376801133156,0.9909735651016236,0.8263125,0.69525,10,True,32,64,128,256,512,32
6,0.9442731851623172,0.3654361328482627,0.9717437979720888,0.873,0.71974206,11,True,32,128,128,512,128,64
11,0.944968892261386,0.2511802579760551,1.0787208937108517,0.9113125,0.7080078,16,True,32,64,256,512,512,128
9,0.9451442547142506,0.4065291942358017,1.0505035035312176,0.8533125,0.68847656,14,True,128,64,512,128,128,128
9,0.9451965945107595,0.3213772687315941,1.0882151164705791,0.885375,0.70585316,14,True,32,128,256,128,128,64
6,0.9453789451122284,0.4128650072813034,1.0003550362586977,0.853125,0.70975,11,True,64,64,256,512,256,32
7,0.9456073130880084,0.474374797642231,0.9992733209852188,0.8325,0.69692457,12,True,128,64,512,128,256,64
7,0.9458365496248008,0.3432228181362152,1.0992389600723982,0.877,0.6958008,12,True,32,256,256,256,128,128
9,0.9459928724765776,0.3859230033755302,1.0711300828456878,0.8625,0.69775,14,True,128,64,256,128,512,32
6,0.9461218416690826,0.4399336807727814,1.1047885902225971,0.8400625,0.6813965,11,True,32,128,256,128,512,128
9,0.9467228717274137,0.3225890928804874,1.011736964422559,0.88699996,0.7160218,14,True,64,64,256,128,256,64
7,0.946917997673154,0.4402023091316223,0.997768510133028,0.8426875,0.69970703,12,True,64,128,512,128,256,128
6,0.9470577448133438,0.372964958012104,1.0305406195776805,0.8675625,0.70213294,11,True,32,256,128,128,256,64
9,0.947061882019043,0.3767128998786211,1.150592969417572,0.8635,0.67649996,14,True,32,64,128,128,512,32
8,0.9471410632133485,0.4010534575581551,0.9843264603614807,0.8545625,0.7005,13,True,64,256,256,128,512,32
10,0.9475822880268095,0.3675847839042544,1.0897081563472748,0.86875,0.6955,15,True,128,64,512,128,256,32
6,0.9480194835662842,0.3816043500229716,1.0455520465373993,0.86487496,0.70474994,11,True,32,128,128,512,256,32
8,0.9481921775341032,0.3254498670473695,1.0313771369457243,0.8855625,0.70975,13,True,32,64,256,512,256,32
8,0.9482421411408318,0.4073172527551651,1.098998420768314,0.852875,0.7028769,13,True,32,128,512,128,128,64
5,0.9489189498126508,0.4736854274272918,0.9729183074086905,0.8318125,0.70410156,10,True,32,64,256,256,256,128
12,0.9499050217961508,0.2971543994545936,1.1009357760822962,0.8958125,0.6979166,17,True,128,128,512,128,128,64
8,0.9500128574371338,0.3820477992147207,0.981108313560486,0.866125,0.715,13,True,128,256,256,128,128,32
12,0.950098372641064,0.325125670492649,1.05528395894974,0.8883125,0.7051091,17,True,128,256,512,128,128,64
8,0.9501793772455246,0.4385143513083458,1.0247154141229295,0.84381247,0.6892361,13,True,64,64,256,128,128,64
9,0.9502811526495312,0.4150082550048828,1.008353971299671,0.8535,0.70188487,14,True,64,64,512,128,128,64
11,0.951151908159256,0.2733153511881828,1.0868552777767182,0.90775,0.71424997,16,True,128,256,512,256,128,32
9,0.9512100512981416,0.3280255062207579,1.0370739696025848,0.887125,0.7135,14,True,32,64,512,256,256,32
10,0.9513770242532096,0.3358838251531124,1.0777785645590887,0.88175,0.7061012,15,True,128,64,256,128,128,64
10,0.9514586168622212,0.3190433073639869,1.1253659195370145,0.8875,0.6956845,15,True,32,64,256,128,512,64
8,0.951469933271408,0.4067208567410707,1.1046394538879394,0.85574996,0.6855,13,True,32,64,256,128,128,32
8,0.9519129402637482,0.383265024587512,1.033283617019653,0.8665,0.7025,13,True,32,64,256,256,512,32
8,0.9519792094230652,0.4722742617428302,0.9847423870563508,0.8334375,0.7,13,True,128,64,512,128,128,32
10,0.9522750282287598,0.3208356931209564,1.014680596590042,0.889,0.72249997,15,True,128,256,512,256,512,32
7,0.9525099296569824,0.3970333251357079,1.0006721403598786,0.86118746,0.706,12,True,32,64,512,512,512,32
11,0.9525901701450348,0.2598193157613277,1.220462917804718,0.9086875,0.69299996,16,True,32,128,128,128,256,32
9,0.9526574779301882,0.3429886528253555,1.07818466052413,0.8808125,0.703125,14,True,32,256,512,128,256,128
11,0.9528818109035492,0.2808255718275905,1.098732758283615,0.9041875,0.69799995,16,True,64,256,512,128,128,32
8,0.952963017463684,0.304055959649384,1.0406348528862,0.8963125,0.71575,13,True,64,128,128,512,512,32
9,0.95297904809316,0.3858464703261852,1.0113381677203708,0.8576875,0.6929563,14,True,64,64,512,128,512,64
8,0.9531576035022736,0.3552533894479274,1.020748570203781,0.8775625,0.70624995,13,True,64,256,256,128,128,32
9,0.953404653787613,0.3697468480989337,1.0399295246601106,0.8689375,0.70274997,14,True,32,128,512,128,128,32
7,0.953468194231391,0.3883036804199218,1.0226265359669924,0.85825,0.69311523,12,True,32,64,256,128,512,128
9,0.9535179023742676,0.391532797858119,1.0630557644367218,0.861375,0.68974996,14,True,64,64,128,128,128,32
6,0.9535607932105896,0.4850500729084014,0.9912371862502324,0.82731247,0.6894841,11,True,32,128,512,256,256,64
6,0.953904460346888,0.4917311463356018,1.0018213731901986,0.8260625,0.69345236,11,True,128,128,256,128,512,64
10,0.953947422027588,0.2732250319831073,1.018260716676712,0.9085,0.7185,15,True,32,256,512,512,512,32
5,0.954012356042862,0.5214616561830043,0.9662546420097352,0.814625,0.70025,10,True,128,256,128,128,256,32
11,0.954312849998474,0.2528398399613797,1.0938794121742248,0.91425,0.712,16,True,32,256,256,128,256,32
11,0.954444793984294,0.3271153761148452,1.133154271170497,0.882125,0.68896484,16,True,32,64,512,128,256,128
10,0.955092865973711,0.3293940343856811,1.1565275229513643,0.8814375,0.6894531,15,True,32,64,128,128,512,128
5,0.9553047904968262,0.4533472535461187,1.0272860765457152,0.838375,0.69799995,10,True,32,128,128,512,512,32
9,0.955699916124344,0.3125851361975074,1.1036113166809085,0.89125,0.6925,14,True,32,128,512,512,512,32
10,0.9557555694580078,0.2697132117524743,1.1906475365161897,0.90775,0.69649994,15,True,32,64,512,512,256,32
7,0.95650004196167,0.4399312669932842,1.0602752587795257,0.8471875,0.6905,12,True,32,256,512,256,512,32
9,0.9569727239154634,0.3079488263130188,1.0730093916257222,0.8925,0.69692457,14,True,32,256,256,128,512,64
6,0.957190948009491,0.4142498644143343,1.0145605823993682,0.8539375,0.69925,11,True,32,64,128,512,512,32
9,0.9573065667152404,0.3389377475902438,1.0837999978065491,0.8811875,0.70299995,14,True,32,128,128,128,512,32
8,0.957391527414322,0.3055497892536223,1.1194411113262177,0.8953125,0.702,13,True,32,128,256,512,512,32
7,0.9578103375434877,0.3716223038136959,1.0373685865402222,0.86899996,0.694,12,True,64,128,128,256,512,32
12,0.9578126385211944,0.2602077320516109,1.173831975698471,0.9099375,0.712,17,True,64,128,256,128,128,32
10,0.9578519206047058,0.2890771151147783,1.0836412749290467,0.9009375,0.7105,15,True,32,256,256,128,512,32
10,0.957958979845047,0.3284044299051165,1.1738678541183472,0.8858125,0.67925,15,True,64,64,256,128,256,32
7,0.9580271048545838,0.4155201570540666,1.0021423964500429,0.8558125,0.69624996,12,True,32,128,256,128,512,32
14,0.9585089557170868,0.2855608800724148,1.1061476361751557,0.901625,0.692,19,True,64,128,512,128,128,32
8,0.958585162639618,0.3174372256249189,1.1242217202186584,0.887875,0.70175,13,True,32,128,128,256,512,32
6,0.9590844979286194,0.4823853664398193,1.0226491894721983,0.829375,0.68275,11,True,32,256,128,128,512,32
9,0.95912344622612,0.2691779731959104,1.082242620229721,0.906375,0.70624995,14,True,32,128,512,512,256,32
5,0.9593681049725366,0.4960133304595947,0.9855907540472728,0.82524997,0.6996528,10,True,32,64,256,512,512,64
11,0.9601650692167736,0.2730897115767002,1.0814767262292286,0.9045,0.7115575,16,True,64,128,256,128,256,64
9,0.9602361340371388,0.3584075703620911,1.0639953461904377,0.8735625,0.6904762,14,True,64,64,512,512,512,64
8,0.9602379089310056,0.3368442933559418,1.0985246603451078,0.8814375,0.7028769,13,True,32,64,128,256,256,64
9,0.9603031910955906,0.3896368304491043,1.0322471484541893,0.86312497,0.6994629,14,True,32,256,512,128,128,128
8,0.9603311700820922,0.4058913670331239,0.9965649703741074,0.8573125,0.71825,13,True,128,64,128,128,128,32
10,0.9606698732527476,0.3161156584024429,1.1198141678931222,0.88656247,0.70758927,15,True,64,64,512,128,256,64
10,0.961080793350462,0.255993189394474,1.1553889569782076,0.908,0.70337296,15,True,32,128,256,256,512,64
9,0.9610955612659454,0.3102390782088041,1.1612646124362946,0.88981247,0.6985,14,True,32,256,128,128,128,32
8,0.9617135040462016,0.4021304304599762,1.0763066541403532,0.855875,0.6826172,13,True,32,64,256,128,128,128
7,0.962003966793418,0.4134157378673553,1.0572895109653473,0.852625,0.69433594,12,True,32,64,128,128,256,128
11,0.9628761172294616,0.2446119271628558,1.1708234795331955,0.9188125,0.71075,16,True,32,128,512,256,128,32
11,0.9629759833812712,0.3603554518148303,1.0404772710800172,0.87549996,0.68974996,16,True,128,256,512,128,512,32
8,0.963578323364258,0.3521355252712965,1.052702422380447,0.8768125,0.70075,13,True,32,256,256,128,128,32
8,0.9637278614044188,0.351900165207684,1.1182174167633057,0.8771875,0.697,13,True,64,256,128,128,128,32
10,0.964305076122284,0.278988437525928,1.074667583465576,0.9033125,0.7035,15,True,32,64,256,256,128,32
10,0.9643272511959076,0.2904472416788339,1.0860065231323242,0.9004375,0.71075,15,True,64,64,512,256,128,32
11,0.9643644452095032,0.3138764519542455,1.1541454944610596,0.89,0.68525,16,True,64,64,256,128,128,32
8,0.96473852917552,0.3876221400499344,1.0510542001575232,0.865625,0.6862793,13,True,32,128,512,256,512,128
8,0.9647710408483232,0.3186405321657657,1.1062840573371402,0.886875,0.7043651,13,True,32,256,256,128,256,64
7,0.9650134563446044,0.4051497249156237,1.0075367722511293,0.8595,0.69974995,12,True,32,64,256,256,256,32
8,0.9661446254253389,0.364030656889081,1.0863503799438476,0.876,0.69725,13,True,32,128,512,256,512,32
10,0.9661485662460328,0.2878233463354409,1.0340477323532105,0.9014375,0.715,15,True,64,128,512,256,256,32
10,0.966787818878416,0.3268621428906917,1.1614765704624237,0.885875,0.68278766,15,True,32,64,256,128,128,64
10,0.9672555429935455,0.38912851947546,1.147829733133316,0.861875,0.67674994,15,True,64,64,512,128,128,32
6,0.9672835562378168,0.4717977910041809,0.9990748763084412,0.83037496,0.6945801,11,True,32,64,512,512,512,128
11,0.967807674780488,0.3059635601043701,1.192227866500616,0.8900625,0.6899414,16,True,32,128,512,128,128,128
11,0.9690654277801514,0.3350457166433334,1.082890287041664,0.88125,0.70336914,16,True,32,64,512,128,512,128
7,0.9697511515617372,0.4690839426368475,1.0364447474479674,0.8365,0.687,12,True,64,64,512,256,512,32
8,0.969868630886078,0.3117388225272298,1.18224165558815,0.89156246,0.69175,13,True,32,64,256,512,512,32
9,0.9704894635677338,0.4168569877445697,1.0793658871650695,0.8513125,0.6875,14,True,32,64,256,128,256,32
11,0.97082035125248,0.2993035659492016,1.1110859598432268,0.89575,0.70758927,16,True,64,128,512,128,128,64
9,0.9717203800678254,0.3714680669754743,0.9917743463516236,0.8740625,0.7135,14,True,128,128,512,128,256,32
9,0.972264411903563,0.347817709416151,1.0596170075356015,0.8743125,0.6939484,14,True,32,64,128,128,256,64
8,0.9723946828842164,0.4309530211389065,1.0883421359062195,0.847875,0.69375,13,True,32,64,512,256,512,32
6,0.9728351049125196,0.4706490242481231,1.0293947514146566,0.834125,0.68237305,11,True,32,64,512,256,256,128
9,0.9743524885177612,0.4340080009400844,1.0058761620521546,0.8475625,0.6935,14,True,128,64,512,128,512,32
6,0.9748985195159912,0.4968016190230846,0.9880175330638884,0.8250625,0.69075,11,True,32,128,256,128,128,32
9,0.975344561395191,0.3596056734919548,1.137919875364455,0.8721875,0.6939484,14,True,32,64,512,256,128,64
9,0.9753855466842652,0.3630779200196266,1.118436661031511,0.8695625,0.6860119,14,True,32,64,256,128,256,64
10,0.9758184930634876,0.3795183220505714,1.06360695002571,0.86525,0.69196427,15,True,32,64,512,128,256,64
11,0.9765944304466248,0.3678407417088747,1.055055204153061,0.8695625,0.69974995,16,True,32,64,512,128,128,32
10,0.977424947042314,0.3401175111830234,1.1214297546280756,0.8764375,0.6875,15,True,32,256,512,128,512,64
7,0.9784326887130738,0.456732429549098,1.047513328075409,0.83825,0.69275,12,True,32,64,256,128,512,32
7,0.9786371181881616,0.4060765417814255,0.9948739163459294,0.85925,0.70758927,12,True,32,128,512,256,512,64
9,0.9791919164657592,0.3243167839050292,1.0253942568302157,0.887375,0.7055,14,True,32,64,512,256,128,32
9,0.979318470954895,0.4387952695935964,1.0220470309257508,0.84725,0.69075,14,True,64,128,512,128,256,32
10,0.9794870681762696,0.3357913483306765,1.1369125654697418,0.883375,0.677,15,True,32,128,512,128,256,32
10,0.9818316348015316,0.34702831107378,1.0921413832240634,0.8773125,0.6974206,15,True,32,64,512,128,128,64
12,0.982665427684784,0.3432897895425558,1.1304902871847151,0.8849375,0.69225,17,True,64,256,512,128,512,32
10,0.9847419687679836,0.3680160434246063,1.0768337202450586,0.8679375,0.6852678,15,True,64,128,512,128,512,64
11,0.9890251846313476,0.3824501144662499,1.1156502199172973,0.8665625,0.67674994,16,True,64,64,512,128,512,32
12,0.99200803399086,0.3216436562053859,1.143753045797348,0.8860625,0.69075,17,True,64,128,512,128,512,32
9,0.993551354408264,0.434191373154521,1.065036954879761,0.8421875,0.6805,14,True,64,64,512,128,256,32
9,0.9957327507436275,0.336013766169548,1.0873934850096705,0.8784375,0.7062988,14,True,32,64,256,128,256,128
9,0.9974388642311096,0.4348109557926655,1.0914557838439942,0.8451875,0.6705,14,True,32,256,512,128,128,32
10,1.0004717321395875,0.3646506241559982,1.1216329917907717,0.87375,0.68775,15,True,32,256,512,128,256,32
11,1.001347924035693,0.3898471902012825,1.1722945268191989,0.8616875,0.65674603,16,True,32,64,512,128,512,64
9,1.001613574102521,0.3828588004112244,1.089928263798356,0.8660625,0.6755371,14,True,32,128,512,128,512,128
9,1.007032965183258,0.460483349442482,1.10895773935318,0.8321875,0.666,14,True,32,64,512,128,256,32
13,1.0145406138896942,0.3163605825081467,1.1457969987392425,0.8916875,0.69,18,True,32,256,512,128,512,32
8,1.0169324572086331,0.5087869883179664,1.047212444782257,0.8200625,0.67775,13,True,32,64,512,128,512,32
8,1.0187068343162538,0.4181908228695392,1.0504314758777618,0.85706246,0.67999995,13,True,32,128,512,128,512,32
7,0.8701990880072117,0.2929180045127869,0.9748209547251463,0.896625,0.71191406,12,True,128,128,128,512,256,128
8,0.8692282873486715,0.2703085507452488,1.0515364313882494,0.9034375,0.7118056,13,True,128,128,128,512,128,64
7,0.8697933405637741,0.3211678866147995,0.965266440063715,0.886,0.7043457,12,True,128,128,128,512,128,128
7,0.8708491561904786,0.3118624434769154,0.9722406561412509,0.8854375,0.7256944,12,True,128,128,128,512,256,64
9,0.8441285733133554,0.2396016926765442,1.0583050344139338,0.91475,0.7236328,14,True,128,128,128,512,256,128
7,0.8824246118939112,0.35313711673021314,0.9392045111883254,0.8730625,0.73387897,12,True,128,128,256,512,128,64
8,0.8718831147998571,0.3021283600330353,0.9948738031089306,0.8928125,0.72216797,13,True,128,128,256,512,128,128
8,0.8838966990274096,0.2947388593554497,1.0194060012461648,0.8946875,0.72296625,13,True,128,128,256,512,256,64
9,0.8723354618996382,0.23998096442222594,1.0601907540112734,0.914875,0.72802734,14,True,128,128,256,512,256,128
8,0.8547779614963229,0.27324937465786936,1.0165424365845939,0.9035,0.7251984,13,True,128,256,128,512,128,64
7,0.8798123672604561,0.3104981274604797,0.9799092188477516,0.88656247,0.7307129,12,True,128,256,128,512,128,128
6,0.8926909868679349,0.34899540576338767,0.9100123473576137,0.8760625,0.7321428,11,True,128,256,128,512,256,64
8,0.8856235593557358,0.22661235719919204,1.0058818981051445,0.919375,0.73999023,13,True,128,256,128,512,256,128
